date,open,high,low,close,volume,amount,code,name,industry,daily_return,is_extreme,hs300_close,cpi_yoy,m2_yoy
2020-01-02,9.49,9.64,9.45,9.58,4058396.0,38312554.0,603063,禾望电气,能源,,False,4172.656,4.5,
2020-01-02,9.49,9.64,9.45,9.58,4058396.0,38312554.0,603063,禾望电气,能源,,False,4172.656,4.5,
2020-01-02,9.49,9.64,9.45,9.58,4058396.0,38312554.0,603063,禾望电气,能源,,False,4172.656,4.5,8.7
2020-01-03,10.11,10.11,9.52,9.55,3102362.0,29697123.0,603063,禾望电气,能源,-0.0031315240083507057,False,4164.299,4.5,8.7
2020-01-03,10.11,10.11,9.52,9.55,3102362.0,29697123.0,603063,禾望电气,能源,-0.0031315240083507057,False,4164.299,4.5,8.7
2020-01-03,10.11,10.11,9.52,9.55,3102362.0,29697123.0,603063,禾望电气,能源,-0.0031315240083507057,False,4164.299,4.5,8.7
2020-01-06,9.46,9.58,9.4,9.52,3022902.0,28366553.0,603063,禾望电气,能源,-0.003141361256544628,False,4170.638,4.5,8.7
2020-01-06,9.46,9.58,9.4,9.52,3022902.0,28366553.0,603063,禾望电气,能源,-0.003141361256544628,False,4170.638,4.5,8.7
2020-01-06,9.46,9.58,9.4,9.52,3022902.0,28366553.0,603063,禾望电气,能源,-0.003141361256544628,False,4170.638,4.5,8.7
2020-01-07,9.97,9.97,9.59,9.84,5008869.0,48294484.0,603063,禾望电气,能源,0.03361344537815136,False,4161.25,4.5,8.7
2020-01-07,9.97,9.97,9.59,9.84,5008869.0,48294484.0,603063,禾望电气,能源,0.03361344537815136,False,4161.25,4.5,8.7
2020-01-07,9.97,9.97,9.59,9.84,5008869.0,48294484.0,603063,禾望电气,能源,0.03361344537815136,False,4161.25,4.5,8.7
2020-01-08,9.84,9.97,9.69,9.77,4688407.0,45713266.0,603063,禾望电气,能源,-0.0071138211382114624,False,4149.813,4.5,8.7
2020-01-08,9.84,9.97,9.69,9.77,4688407.0,45713266.0,603063,禾望电气,能源,-0.0071138211382114624,False,4149.813,4.5,8.7
2020-01-08,9.84,9.97,9.69,9.77,4688407.0,45713266.0,603063,禾望电气,能源,-0.0071138211382114624,False,4149.813,4.5,8.7
2020-01-09,10.27,10.27,9.77,10.14,5895851.0,58639573.0,603063,禾望电气,能源,0.03787103377686796,False,4165.657,4.5,8.7
2020-01-09,10.27,10.27,9.77,10.14,5895851.0,58639573.0,603063,禾望电气,能源,0.03787103377686796,False,4165.657,4.5,8.7
2020-01-09,10.27,10.27,9.77,10.14,5895851.0,58639573.0,603063,禾望电气,能源,0.03787103377686796,False,4165.657,4.5,8.7
2020-01-10,10.11,10.29,9.91,9.95,3787124.0,37471061.0,603063,禾望电气,能源,-0.018737672583826526,False,4180.977,4.5,8.7
2020-01-10,10.11,10.29,9.91,9.95,3787124.0,37471061.0,603063,禾望电气,能源,-0.018737672583826526,False,4180.977,4.5,8.7
2020-01-10,10.11,10.29,9.91,9.95,3787124.0,37471061.0,603063,禾望电气,能源,-0.018737672583826526,False,4180.977,4.5,8.7
2020-01-13,9.83,10.04,9.73,9.99,3304986.0,32419238.0,603063,禾望电气,能源,0.004020100502512669,False,4203.988,4.5,8.7
